replica1,replica2,replica3,replica4,replica5,replica6,replica7,replica8,replica9,replica10,replica11,replica12,replica13,replica14,replica15,replica16,replica17,replica18,replica19,replica20,replica21,replica22,replica23,replica24,replica25
-23.0081,-22.8637,-30.0949,-23.8712,-26.152,-23.3346,-24.7188,-28.8968,-28.0574,-34.5312,-24.9351,-23.2101,-25.6597,-18.4884,-25.8943,-28.0472,-20.6761,-25.8633,-31.8697,-24.3505,-27.1267,-27.8716,-14.0724,-37.3487,-26.1701
-27.4912,-27.3928,-27.7467,-25.35,-27.9478,-28.3642,-26.7037,-25.2468,-24.6841,-27.5139,-27.4873,-26.3809,-26.0759,-28.0264,-26.4289,-27.2003,-28.027,-25.7714,-26.373,-26.191,-28.0082,-27.2132,-26.6188,-27.2767,-27.282
-33.3478,-32.6682,-33.1895,-30.9631,-32.9193,-33.9163,-34.007,-33.4562,-31.5693,-32.9809,-32.4468,-33.9715,-31.2795,-31.6176,-32.4335,-32.1839,-33.1752,-32.687,-33.4779,-33.8382,-31.3282,-34.036,-32.7117,-33.1937,-30.9923
-21.3381,-24.575,-21.174,-22.0766,-22.6638,-20.4233,-22.9005,-20.7619,-20.7466,-24.447,-22.3799,-21.2023,-22.4705,-20.7274,-22.9738,-22.1033,-22.4994,-21.646,-20.703,-22.0446,-23.8134,-22.1413,-21.9659,-21.9179,-22.6543
-29.7405,-31.3242,-33.735,-30.9857,-30.8717,-30.1656,-30.9774,-29.9136,-31.7103,-31.8414,-32.0891,-29.8805,-29.9907,-29.7612,-32.9708,-29.4811,-29.2115,-31.1808,-30.2528,-30.553,-28.6576,-31.0866,-32.3608,-29.6861,-30.1659
-39.0103,-35.7448,-38.0667,-37.6342,-35.5325,-42.3288,-36.0556,-37.0021,-39.0574,-36.7528,-36.3868,-36.1347,-36.5613,-37.4539,-35.6868,-39.6313,-38.3586,-38.1878,-39.4059,-38.2604,-35.0317,-37.7852,-39.6754,-38.7692,-37.6671
-20.8825,-19.3837,-21.3533,-20.6308,-18.6626,-18.7669,-19.7718,-20.6092,-20.5058,-20.9949,-20.5458,-20.189,-20.7268,-20.0524,-23.7498,-19.9052,-18.6693,-22.4328,-19.7524,-20.4785,-20.4719,-18.589,-19.8023,-20.2959,-20.0475
-44.5477,-37.6584,-40.0246,-44.6236,-26.7195,-41.2269,-39.2811,-36.1047,-40.0592,-46.696,-34.8342,-43.6956,-39.9191,-45.1771,-42.9499,-41.9418,-44.8398,-39.1925,-42.0805,-44.1877,-44.5726,-46.2807,-33.5033,-46.5389,-46.0642
-17.2774,-19.2656,-20.6592,-19.249,-19.9196,-19.6081,-17.2278,-21.1644,-20.7269,-19.4946,-19.5855,-21.1253,-17.5663,-20.9331,-19.505,-20.5272,-20.2532,-18.888,-18.8629,-19.5839,-18.8484,-18.594,-19.0631,-20.1063,-20.8359
-30.4324,-29.39,-34.9281,-31.2135,-28.1945,-30.6485,-34.0799,-28.5899,-29.2439,-32.6407,-29.5526,-30.8705,-29.3094,-28.9571,-31.3223,-32.8168,-30.8165,-30.0876,-28.5043,-32.5117,-30.4239,-28.9614,-29.4946,-30.6629,-31.2043
-30.8829,-32.8151,-32.15,-31.5136,-30.2899,-28.1393,-28.0816,-28.536,-32.8619,-32.9034,-27.5422,-33.2173,-33.3293,-30.6601,-30.348,-26.5894,-29.2668,-32.5126,-27.339,-32.5559,-30.8546,-30.2245,-31.3278,-33.1883,-29.1697
-40.0374,-39.5354,-36.909,-35.8506,-39.9105,-38.4035,-37.266,-38.2455,-38.0462,-39.1589,-36.4129,-36.7404,-39.4256,-36.7473,-37.9359,-36.8135,-39.3557,-38.5759,-38.3736,-40.3297,-38.8623,-39.6724,-36.4674,-39.1451,-37.5631
-36.911,-36.7041,-38.0403,-34.3493,-33.6328,-31.1393,-37.7038,-35.674,-35.4137,-38.8336,-31.5478,-35.7629,-30.5835,-32.5261,-34.6963,-36.134,-34.3849,-36.6555,-34.8519,-36.3926,-33.7518,-34.6448,-36.8374,-37.9798,-35.257
-24.8494,-24.6144,-30.9518,-27.5839,-28.874,-27.1806,-27.9047,-24.2709,-25.137,-24.5546,-24.722,-24.0073,-28.0216,-27.0858,-23.8895,-26.0886,-31.0687,-24.111,-25.5975,-24.9628,-30.1334,-29.1354,-26.0711,-28.6616,-27.3489
-43.8533,-45.2673,-41.2328,-44.739,-40.3852,-41.89,-42.8489,-43.5643,-45.1783,-44.8881,-44.3576,-42.4195,-43.2064,-44.3537,-43.4279,-43.38,-44.1948,-43.6037,-37.5872,-46.3486,-42.4249,-42.1096,-41.2215,-44.3045,-45.7934
-34.3357,-31.5582,-34.5088,-34.1845,-33.779,-34.8791,-33.118,-34.8868,-32.2421,-33.977,-33.0754,-34.2346,-33.3932,-34.2883,-33.3387,-32.7617,-32.3433,-34.1224,-33.5045,-33.6204,-35.6158,-33.5039,-33.0882,-39.6466,-33.7189
-36.7939,-37.9706,-38.0588,-37.1754,-34.1702,-40.0897,-38.5034,-39.1343,-33.3913,-38.0967,-38.9477,-36.727,-41.0015,-38.3247,-34.6254,-39.2444,-34.7837,-36.2589,-34.7603,-39.8892,-38.5777,-33.7642,-38.745,-35.6686,-38.5084
-33.0016,-31.2678,-32.9379,-28.8072,-34.7764,-33.6267,-33.0629,-33.9841,-32.5796,-31.1332,-33.0638,-32.2165,-33.2917,-32.9415,-32.8344,-33.531,-31.8242,-33.395,-34.0086,-29.4863,-33.336,-34.7367,-32.9605,-30.9216,-33.5993
-19.5717,-21.4339,-20.421,-21.941,-22.971,-22.4482,-21.5525,-20.5937,-16.0861,-22.8922,-13.7808,-20.3986,-22.1956,-15.5755,-22.1337,-1.671,-16.0776,-20.7575,-23.9272,-16.0199,-21.6777,-22.1811,-17.1936,-23.2753,-16.7972
-33.4692,-32.4398,-33.8586,-34.4611,-34.3059,-35.0232,-33.8174,-31.1879,-34.0528,-33.5429,-33.9245,-33.4972,-32.3405,-33.2156,-34.7526,-33.5237,-32.935,-33.2021,-33.6219,-31.5165,-33.5728,-33.2269,-34.9728,-32.5362,-33.6408
-14.2059,-13.9108,-14.2377,-16.4858,-13.9661,-14.0365,-16.7191,-13.4176,-13.5468,-12.8201,-14.1819,-14.3806,-14.0418,-14.316,-14.954,-14.6644,-14.4559,-13.7953,-15.065,-9.571,-17.8297,-12.8013,-15.1773,-14.2464,-14.6642
-29.6933,-31.8832,-31.8095,-31.8672,-33.1168,-31.5179,-31.3922,-32.7998,-32.1903,-32.6119,-29.5211,-32.9842,-31.9578,-31.2053,-27.749,-31.2995,-29.4018,-31.7584,-31.4511,-31.9001,-29.7609,-30.8974,-30.2597,-31.8604,-31.7255
-38.7041,-36.1897,-41.2545,-39.2663,-40.2923,-35.0491,-43.0527,-39.6011,-40.0354,-42.4067,-35.1161,-39.7618,-40.4493,-33.4057,-42.9645,-40.8773,-38.3608,-36.5646,-42.0168,-33.546,-37.7461,-38.372,-33.9426,-38.7009,-33.1057
-25.0653,-25.8371,-24.6333,-23.5954,-26.3666,-24.0017,-24.5651,-24.734,-25.515,-24.3704,-24.0087,-25.8303,-22.9457,-23.2469,-24.3714,-23.9644,-24.4776,-25.4301,-24.9547,-24.9265,-24.8886,-24.1077,-25.063,-25.1271,-24.7241
-42.1115,-42.6727,-42.7742,-42.4664,-43.4464,-42.8536,-41.2814,-43.2783,-40.9817,-41.958,-43.0704,-43.0765,-42.7792,-41.8291,-42.3327,-42.872,-42.4718,-43.1499,-42.3265,-41.7265,-41.2721,-43.5386,-43.4542,-42.3139,-43.2646
-15.0655,-21.6143,-22.7067,-23.5726,-22.4623,-19.9935,-18.7512,-22.6926,-20.0261,-18.5674,-22.5457,-23.8631,-17.0083,-22.0377,-16.3288,-14.6624,-24.2571,-28.2303,-29.4649,-15.3017,-24.4379,-23.272,-14.7696,-18.6797,-18.9666
-30.9561,-33.4598,-38.1274,-36.8534,-33.1215,-34.0917,-35.8268,-39.8469,-35.0698,-31.7203,-33.6459,-38.9329,-32.6125,-36.6932,-37.6131,-35.8492,-37.0916,-31.8979,-39.17,-36.4093,-32.3749,-33.9219,-36.354,-36.0609,-38.7845
-33.487,-32.4283,-33.0673,-33.3824,-30.7201,-34.0302,-33.6352,-33.3519,-32.6736,-33.3261,-33.7829,-32.8069,-33.3683,-33.2427,-31.4916,-33.2808,-33.8639,-33.5985,-32.5759,-32.7975,-33.6487,-32.5522,-33.2947,-32.9319,-32.1994
-38.4907,-27.541,-36.5275,-34.713,-33.7658,-33.964,-35.1319,-33.0889,-36.1009,-38.3032,-34.9247,-34.5941,-31.5062,-37.7898,-40.675,-31.1161,-26.719,-33.1352,-35.6646,-23.2604,-35.5371,-36.2975,-33.7741,-33.6274,-37.3718
-26.4428,-24.6982,-21.8024,-24.195,-21.0214,-15.8266,-26.406,-16.4028,-21.2568,-22.5559,-26.1593,-21.9482,-28.4207,-20.5757,-20.1567,-20.5505,-25.6526,-20.3718,-22.364,-18.2362,-21.4764,-18.7719,-13.2245,-23.9842,-21.8341
-35.3843,-37.5625,-33.3345,-34.9767,-32.9874,-33.4716,-34.1804,-35.2617,-32.461,-37.1107,-35.5295,-33.5672,-37.2422,-33.4592,-35.947,-34.7029,-36.7046,-37.6378,-34.1042,-37.8073,-33.1428,-36.8012,-33.5955,-33.9111,-34.2605
-19.0561,-20.0501,-21.1683,-18.2361,-22.7028,-19.2807,-20.6578,-18.9906,-22.8117,-20.8641,-22.588,-20.1652,-13.4285,-23.061,-22.6869,-21.8877,-20.468,-18.8966,-22.3413,-20.4699,-17.5538,-17.7662,-22.2456,-19.5046,-17.969
-42.1453,-39.9768,-43.8343,-43.6551,-42.3904,-43.038,-43.847,-43.1696,-42.7641,-42.8438,-43.1632,-41.8556,-42.1824,-42.0387,-41.2067,-42.7497,-42.9495,-40.5544,-42.3904,-41.1807,-41.1084,-42.3819,-42.3554,-41.1041,-42.5355
-12.7925,-16.3583,-13.271,-14.4421,-12.1168,-10.4513,-15.7371,-10.5089,-9.8753,-13.8982,-14.0497,-13.9403,-13.0448,-14.5329,-12.946,-12.3642,-11.3922,-9.1945,-10.0318,-13.8114,-11.0728,-11.3955,-13.5529,-14.1967,-13.1326
-22.9465,-25.395,-24.389,-22.9592,-23.9168,-25.0534,-22.578,-22.6011,-24.6255,-22.9876,-24.6223,-22.9857,-23.4192,-23.4915,-23.4002,-22.9203,-22.5113,-23.8719,-23.0131,-23.7157,-24.9306,-22.0281,-22.2381,-24.0654,-22.6252
-26.2209,-25.9617,-30.7022,-25.6141,-24.8766,-27.4095,-28.2655,-27.0036,-25.3973,-25.3812,-26.0155,-28.0512,-25.8167,-26.8713,-25.9545,-25.5684,-25.5332,-28.9747,-30.5791,-24.8904,-25.1871,-25.7195,-29.2152,-25.6547,-26.2597
-30.0799,-25.7014,-34.3676,-33.1991,-35.0669,-36.4968,-34.2868,-32.8653,-28.7816,-30.5557,-30.743,-29.8289,-32.3391,-30.0131,-29.6488,-32.1757,-31.6352,-32.4048,-32.7675,-31.3738,-30.1598,-37.1712,-34.8157,-31.9009,-30.5495
-13.2169,-11.6739,-13.0059,-7.6011,-18.3856,-18.9616,-15.7837,-15.2132,-15.7222,-14.4926,-12.2553,-22.6233,-5.3426,-14.7019,-21.0609,-11.8121,-19.3256,-19.7703,-9.8839,-10.7555,-19.7936,-19.4521,-6.8315,-12.7239,-23.2151
-33.6375,-36.9109,-32.2167,-37.7369,-38.7532,-34.3177,-31.1622,-37.7985,-37.4033,-36.3549,-38.8072,-32.5824,-34.2907,-29.4304,-32.8579,-37.5092,-38.5372,-38.0484,-35.8084,-33.8257,-30.3296,-32.3488,-37.7512,-35.5655,-37.8034
-28.8907,-27.7796,-28.3613,-27.6226,-28.2983,-27.6995,-28.2345,-28.0436,-28.8417,-28.5732,-28.8384,-28.2277,-28.5274,-28.4979,-27.4057,-27.6239,-28.7767,-28.4574,-28.521,-27.8471,-28.2522,-29.333,-28.1669,-28.6902,-28.5638
-29.4002,-28.4413,-28.9357,-28.0437,-29.4521,-29.5537,-28.1675,-29.179,-28.2741,-28.8982,-29.7498,-29.7211,-29.1574,-28.8064,-29.2036,-29.8167,-29.4398,-27.6596,-30.6011,-29.1506,-28.6348,-29.4631,-29.122,-29.1223,-27.6639
-36.6004,-33.8167,-36.4682,-36.1308,-35.1291,-37.1658,-36.4163,-34.019,-33.7874,-31.5842,-31.5797,-34.7296,-35.0698,-35.6992,-36.3165,-34.6238,-33.9817,-39.6773,-37.6899,-39.7642,-36.5651,-40.8272,-31.2848,-33.718,-35.4416
-34.0219,-33.2321,-34.2131,-34.0102,-33.8716,-34.2629,-33.8384,-34.1967,-33.9243,-34.2068,-34.0635,-33.8238,-33.6348,-33.9019,-33.1648,-33.8593,-33.755,-33.4115,-33.2658,-34.7914,-31.5335,-33.6125,-34.9262,-32.1563,-32.1997
-34.0251,-35.6866,-34.3338,-29.7877,-32.7129,-32.0978,-30.7225,-33.0403,-32.5568,-31.4169,-32.7386,-33.2714,-32.0753,-23.3899,-32.8467,-30.3296,-31.2727,-30.3106,-32.7309,-26.5479,-30.3581,-26.0359,-31.5939,-31.5506,-31.0306
-39.953,-40.0457,-38.6435,-40.041,-40.5287,-40.0314,-39.5109,-39.1752,-38.208,-39.1397,-38.755,-39.3511,-38.8473,-39.0806,-39.4038,-39.3985,-38.4217,-39.6911,-38.8456,-39.0608,-40.1785,-39.2206,-39.4758,-38.0758,-36.1095
-40.1234,-39.3872,-40.5908,-39.3023,-40.4972,-40.7699,-41.1509,-40.6141,-42.5087,-41.9705,-39.3084,-41.0712,-42.6478,-41.8693,-42.7515,-36.2674,-42.4476,-39.3696,-34.9652,-40.9701,-41.6018,-41.6348,-40.6371,-39.9125,-39.2559
-29.1844,-27.7193,-27.5661,-27.0752,-28.5208,-28.2973,-28.406,-28.054,-27.807,-28.3863,-27.6677,-28.0184,-29.2159,-27.7381,-28.3256,-27.8379,-27.6156,-27.6431,-28.2311,-27.3649,-28.275,-28.3816,-28.7431,-28.255,-27.661
-31.403,-30.7485,-30.1031,-29.648,-31.3005,-31.4184,-31.4549,-29.2507,-30.9925,-31.3007,-31.491,-30.8766,-31.234,-31.1708,-31.3347,-30.039,-30.6451,-31.7393,-30.4905,-31.3181,-29.3218,-28.7644,-30.5807,-25.4158,-31.451
-31.6238,-30.8171,-35.0992,-29.1508,-34.4122,-35.3581,-29.0138,-34.6802,-32.2963,-34.1419,-33.1203,-31.4069,-28.705,-31.9484,-30.045,-30.8804,-32.2756,-27.1172,-29.7069,-29.844,-29.9645,-36.6336,-27.4209,-38.44,-37.3938
-33.1912,-32.3377,-33.2561,-32.9969,-32.9491,-31.4204,-31.3582,-29.4688,-30.3259,-34.9,-32.8202,-34.2485,-30.8791,-33.3018,-32.08,-33.113,-32.6083,-33.5207,-31.0135,-31.617,-33.824,-32.7269,-32.6398,-30.3688,-32.2337
-20.1188,-24.8924,-26.9605,-30.9997,-21.5942,-28.3519,-25.3053,-20.2725,-29.1074,-25.4745,-28.3876,-25.5044,-26.4457,-27.0071,-29.4412,-25.1062,-19.2765,-30.5976,-27.3807,-28.9598,-29.1303,-27.5652,-29.7112,-28.0263,-29.0542
-11.9278,-14.2908,-15.1861,-26.7949,-21.7634,-22.5798,-25.2094,-17.6677,-15.4769,-27.0397,-21.3165,-20.5,-15.0568,-22.918,-14.6654,-16.642,-18.7234,-21.7087,-23.0334,-20.9498,-22.2144,-13.5823,-20.3227,-21.7785,-25.2832
-31.6714,-29.3146,-29.0266,-29.8223,-30.7517,-28.9007,-28.3853,-30.1045,-28.5498,-30.3265,-29.5953,-30.1736,-30.881,-28.6516,-26.4952,-33.9345,-30.3152,-29.2899,-31.6501,-30.7303,-27.7975,-28.472,-30.6562,-29.8057,-31.9431
-33.3186,-33.4804,-32.0491,-30.2031,-30.2525,-32.6755,-34.5364,-29.8135,-32.2779,-30.8373,-35.467,-31.9744,-30.1464,-30.9908,-31.1832,-31.7873,-37.4008,-33.4782,-43.3756,-31.0743,-36.6801,-27.1216,-32.2026,-33.9991,-30.3922
-26.7513,-23.2415,-24.1005,-22.6295,-26.2101,-26.7387,-24.2111,-24.0477,-25.9965,-22.3535,-25.8068,-25.1598,-21.9133,-22.4601,-27.7608,-21.5126,-24.6076,-21.7173,-23.0524,-23.0917,-22.5739,-23.0177,-22.3096,-23.908,-23.2978
-24.6441,-24.6835,-24.6942,-25.2027,-24.5791,-26.0767,-23.9601,-24.2926,-23.9301,-24.8807,-24.4128,-24.9324,-25.9247,-24.3958,-26.5336,-23.9264,-23.3182,-24.8892,-24.5157,-23.8928,-25.0774,-24.2056,-24.5454,-25.1643,-23.9685
-19.4256,-29.5796,-21.4358,-20.7973,-24.84,-23.6573,-25.5702,-19.7827,-22.4001,-23.0861,-21.3351,-21.7864,-17.9274,-26.1618,-24.3745,-25.8484,-16.2294,-20.9334,-24.0994,-25.2359,-23.9808,-25.7353,-22.0752,-21.5766,-19.1247
-24.6786,-30.1533,-28.3161,-25.7711,-30.4002,-26.3682,-28.4664,-29.6789,-29.055,-28.6909,-27.2869,-27.981,-23.6732,-27.9262,-25.4273,-26.6513,-28.4928,-21.9379,-30.601,-25.6533,-28.7924,-27.446,-29.4896,-29.2256,-27.2551
-41.5112,-42.0222,-41.8811,-40.9411,-41.9573,-40.4195,-41.9377,-42.1069,-41.3269,-43.2226,-41.0722,-42.1013,-42.6654,-40.0652,-41.7672,-41.723,-40.8378,-40.7429,-42.0704,-41.2163,-42.2316,-39.9625,-42.0469,-42.5839,-41.2754
-21.7853,-21.5063,-22.3729,-21.3733,-21.6378,-22.8668,-22.8759,-23.4456,-21.6841,-23.7506,-23.8112,-21.0265,-21.363,-23.0638,-21.5696,-22.4008,-20.7492,-22.2844,-22.9517,-21.5827,-22.0951,-21.5417,-23.1012,-20.8597,-22.9751
-31.6987,-36.12,-33.1184,-33.3588,-30.0595,-30.3333,-29.1958,-28.9017,-32.6902,-32.392,-31.1668,-32.4239,-30.4163,-32.4208,-31.4616,-31.1553,-31.9993,-30.0077,-29.9069,-32.2471,-28.807,-36.6715,-31.7936,-30.7018,-28.3076
-29.0745,-28.4258,-23.3681,-23.0791,-23.2985,-27.6189,-25.2823,-27.9569,-29.053,-28.3998,-24.6914,-25.9526,-22.4265,-28.0561,-25.2884,-28.3389,-25.1491,-28.2618,-28.2193,-24.5679,-28.6571,-26.0337,-28.1624,-30.1134,-23.6545
-39.2411,-42.185,-40.4637,-41.01,-42.0472,-42.2565,-41.3271,-42.4807,-42.4527,-40.2008,-41.4925,-41.1219,-41.9044,-41.4422,-41.5904,-42.6151,-39.9431,-41.9814,-40.6006,-42.4572,-41.6692,-37.9152,-40.9607,-41.7085,-37.8006
-38.4874,-37.2911,-37.7744,-37.9003,-36.6529,-38.2512,-38.5886,-37.5075,-36.2508,-39.4317,-38.6478,-37.0341,-37.6619,-37.8875,-37.0592,-38.558,-38.0362,-37.7036,-38.4332,-37.8794,-36.8237,-38.1384,-39.4022,-37.5776,-38.6699
-41.7972,-40.7858,-41.9301,-41.5699,-40.6969,-39.7766,-41.5521,-40.4548,-41.8877,-41.7372,-40.1977,-40.3211,-41.3055,-40.6457,-42.4083,-41.3398,-41.2429,-40.5675,-40.8549,-40.7815,-40.9323,-41.3394,-41.5953,-40.131,-39.3616
-29.1831,-29.7066,-24.5748,-29.0573,-28.7526,-28.7515,-29.5201,-28.311,-28.5966,-29.6155,-28.4882,-27.0503,-27.7865,-28.5514,-29.1929,-27.5147,-29.5552,-29.3835,-29.4084,-27.4262,-29.0313,-28.1536,-26.9132,-28.6759,-29.1051
-33.8457,-31.9355,-34.0924,-33.7602,-36.5732,-33.8074,-33.3507,-34.3668,-33.0962,-32.9301,-32.1174,-29.2635,-32.7868,-32.7382,-33.6309,-35.008,-32.8046,-32.2591,-31.9295,-32.7032,-32.822,-33.1496,-35.8242,-34.3386,-31.9919
-36.1205,-31.8324,-35.1923,-35.371,-34.0683,-33.044,-33.2432,-34.4465,-34.4459,-33.5791,-34.4545,-34.4191,-36.051,-32.504,-35.2738,-34.989,-35.1001,-33.7221,-35.6603,-35.1146,-33.2828,-35.7137,-32.7963,-35.2223,-32.9138
-31.1107,-30.305,-31.7689,-31.6732,-31.3915,-33.3249,-31.0411,-31.0293,-31.5477,-31.0716,-31.0106,-30.906,-32.9642,-32.0854,-31.7582,-30.5894,-31.3932,-31.8613,-30.8447,-30.6547,-30.3355,-30.7811,-30.1939,-31.3957,-31.5802
-24.1462,-25.1878,-24.7369,-26.4173,-26.9987,-25.3723,-28.0689,-24.3531,-24.9303,-24.9038,-25.7703,-27.2063,-27.3603,-24.9687,-24.5498,-24.3318,-26.9661,-24.6702,-26.905,-26.5707,-29.0324,-26.5503,-24.6245,-27.1145,-25.6425
-24.0764,-24.3846,-24.5778,-26.6538,-28.4374,-25.4649,-21.5432,-25.6661,-26.2276,-27.1543,-27.6769,-25.9498,-25.1548,-27.6901,-26.5385,-29.0599,-26.1415,-24.4001,-28.3383,-24.6457,-27.2535,-25.3041,-26.9931,-27.0585,-23.9473
-41.4179,-40.1018,-38.2447,-41.5539,-40.7087,-35.7091,-47.4716,-43.058,-37.9933,-41.6136,-36.9602,-41.3534,-47.5767,-37.2167,-43.6856,-38.2513,-36.8631,-37.3527,-44.4905,-47.2186,-37.2633,-41.9585,-35.9231,-41.9367,-34.8855
-28.7066,-28.3672,-29.4431,-27.9839,-27.7834,-29.6325,-28.4683,-28.8527,-29.3899,-29.7387,-27.9033,-28.618,-28.8013,-28.7214,-29.2933,-27.7892,-28.5757,-28.8737,-29.3547,-28.467,-28.1934,-29.3549,-26.6155,-28.319,-27.1755
-28.7016,-28.4363,-26.3614,-31.576,-29.1876,-30.0084,-25.6418,-28.7416,-31.2423,-29.3485,-29.5326,-28.5679,-30.5706,-29.2227,-27.335,-30.2754,-30.4935,-29.2467,-32.2116,-30.0146,-30.6574,-30.0146,-29.3168,-27.7431,-29.0081
-37.3804,-37.5335,-39.712,-35.2568,-37.9106,-38.3835,-40.0834,-40.6332,-39.2187,-38.9656,-36.815,-38.0892,-39.8374,-35.4008,-34.9734,-37.3914,-39.1064,-39.1986,-39.2106,-37.6707,-41.3712,-38.9407,-37.3045,-37.9115,-35.5056
-24.8223,-23.3609,-24.2904,-23.1739,-28.8576,-26.6911,-25.824,-24.2753,-25.348,-22.7959,-25.1585,-25.6813,-24.5585,-24.6643,-28.0864,-24.0961,-24.8686,-23.5084,-22.23,-24.8441,-26.1867,-23.5788,-25.0807,-23.9141,-24.571
-36.627,-36.1958,-35.6492,-37.852,-33.5207,-35.2281,-36.4983,-36.1828,-36.021,-37.7482,-35.3953,-36.7309,-36.1438,-36.6547,-35.5161,-35.6173,-37.3758,-36.7624,-35.478,-36.1435,-36.1702,-35.3,-34.5643,-48.9972,-36.6277
-32.8958,-32.8065,-31.2013,-30.5131,-31.9328,-29.9997,-31.5484,-33.5806,-31.5311,-31.3047,-29.7754,-32.8464,-32.0821,-30.3674,-28.6236,-31.7267,-32.3354,-31.5615,-32.6407,-33.857,-30.804,-28.9961,-29.8855,-29.5196,-32.3182
-33.4822,-33.7899,-33.6358,-33.4649,-25.3513,-34.0744,-33.3893,-34.9188,-35.1536,-31.0512,-33.0679,-34.2866,-33.621,-33.4274,-34.722,-35.0583,-33.4763,-34.9227,-25.0945,-33.5806,-35.0638,-33.107,-34.4194,-34.5979,-33.9288
-33.6812,-33.4822,-33.0859,-33.5701,-33.5392,-32.8422,-33.9387,-33.8172,-33.1938,-33.602,-34.777,-33.7027,-33.751,-33.422,-32.797,-34.2339,-33.8418,-34.526,-32.8898,-34.0734,-33.4846,-34.647,-33.6408,-33.4088,-33.3747
-21.1138,-24.1955,-24.2034,-21.1085,-24.4903,-24.5846,-24.0108,-22.2676,-27.1619,-26.2408,-25.9328,-20.9635,-23.6549,-19.3137,-26.4483,-24.1431,-27.091,-21.4724,-24.8955,-27.7533,-22.2831,-24.9015,-23.52,-21.2384,-24.4644
-43.5764,-45.2913,-44.1334,-44.988,-44.8774,-43.5728,-44.4186,-41.6353,-45.3159,-41.0857,-42.9195,-45.6099,-45.2738,-44.4727,-43.9105,-44.8779,-45.0143,-45.0593,-43.4665,-43.8718,-44.2485,-44.3474,-42.5327,-46.0326,-44.6442
-36.7307,-35.9847,-36.1637,-32.8229,-38.394,-32.7745,-35.8655,-35.8335,-36.5572,-37.2016,-34.3403,-37.5383,-34.3334,-34.269,-36.6955,-34.9819,-36.0447,-35.6713,-35.5989,-37.3788,-36.6166,-35.6889,-38.0452,-36.3691,-37.216
-42.8816,-43.3535,-41.0866,-40.0398,-43.0498,-43.1021,-42.9425,-42.287,-43.7784,-42.483,-43.3056,-43.3272,-43.5205,-42.4411,-43.1335,-42.8968,-41.8169,-42.4364,-40.4746,-43.4246,-43.0268,-42.7402,-42.8176,-42.0802,-42.8073
-27.04,-27.9403,-39.4061,-26.6243,-26.9737,-29.6096,-27.7119,-25.617,-27.9079,-27.5459,-26.9995,-31.0709,-31.3368,-28.4109,-27.8975,-29.5139,-24.8653,-27.3149,-26.7581,-25.6023,-27.876,-27.046,-26.1613,-28.2354,-27.5789
-31.7082,-32.1788,-31.9868,-33.4347,-33.2021,-32.2063,-33.6344,-33.4481,-34.6042,-34.4761,-33.2574,-31.0325,-31.8742,-32.9769,-32.6074,-33.1289,-33.244,-32.054,-33.1171,-34.0902,-33.18,-34.623,-32.0042,-32.835,-30.8984
-18.87,-19.6569,-20.689,-19.8732,-20.6639,-19.1222,-21.0445,-21.9262,-21.8388,-20.6565,-20.578,-22.0729,-21.5822,-20.3173,-21.2674,-20.9791,-20.2918,-21.2415,-21.6421,-20.3799,-21.3789,-20.0163,-20.3088,-18.9921,-19.8645
-20.0809,-20.3363,-20.2258,-19.7387,-19.7261,-19.8855,-20.1461,-20.6158,-19.2711,-20.1819,-20.4991,-20.5754,-19.3649,-19.5713,-20.4422,-20.3566,-19.893,-19.9523,-20.0511,-19.1977,-18.4282,-19.9924,-20.3745,-19.9533,-20.41
-34.2031,-31.6901,-31.394,-33.4605,-32.5882,-28.5608,-32.2481,-34.3203,-28.4258,-31.943,-36.0453,-31.3495,-35.0328,-33.8152,-31.4577,-29.9379,-30.3065,-36.1292,-28.5688,-30.398,-28.7875,-29.5053,-29.3123,-34.1052,-34.0747
-18.8933,-23.103,-18.5321,-22.0463,-20.4791,-19.8813,-23.6477,-20.8722,-19.1858,-19.0601,-20.4141,-17.9651,-18.8571,-18.6398,-19.7464,-20.0929,-19.8891,-20.4962,-19.1482,-22.7156,-19.8286,-20.1066,-19.426,-18.9893,-19.3243
-29.0533,-31.0816,-28.5511,-26.2377,-32.1931,-28.9534,-32.3595,-31.663,-31.5792,-29.7518,-31.1995,-32.3947,-31.2537,-31.6332,-32.048,-29.6139,-29.8361,-30.7694,-30.3077,-27.4229,-32.0646,-32.1448,-31.7103,-31.412,-30.9437
-24.4852,-24.7456,-24.3429,-23.3124,-24.7283,-25.5576,-25.22,-23.9252,-24.6372,-24.4259,-25.2582,-24.3425,-24.4624,-23.7241,-24.5427,-24.6156,-25.2,-24.0077,-25.019,-24.9301,-24.7528,-23.8823,-25.0278,-23.9124,-25.0591
-23.5821,-35.0824,-37.1033,-34.1273,-33.9297,-35.1407,-32.0352,-35.2223,-35.3901,-28.2865,-35.9551,-30.0477,-29.9741,-34.9815,-31.4521,-34.8996,-23.1432,-35.5723,-24.8274,-33.5841,-36.6143,-23.8483,-36.6946,-32.5222,-34.5313
-37.2179,-36.3406,-33.0908,-37.9115,-36.2927,-34.5261,-33.8877,-39.3104,-34.4676,-36.2085,-39.7946,-36.2518,-36.5414,-33.108,-36.64,-39.7852,-35.6071,-35.1395,-37.726,-36.5235,-36.5237,-32.9575,-36.8775,-39.4764,-35.7034
